NUMOFF,NODE,    1470
NUMOFF,ELEM,    1788
NUMOFF,SHELL,   708
NUMOFF,SOLID,   120
NUMOFF,FLUID,   960
NUMOFF,MAT ,       2
NUMOFF,REAL,       1
NUMOFF,TYPE,       3
ET,       1, 63
ET,       2, 45
ET,       3, 30
       1       6 0.120000000E-02  0.00000000      0.00000000      0.00000000      0.00000000      0.00000000    
       1     111       0 0.710500000      0.00000000     0.121500000    
       2     121       0 0.510000000      0.00000000     0.121500000    
       3      92   16667 0.677083333      0.00000000     0.121500000    
       4      92   33333 0.643666667      0.00000000     0.121500000    
       5      92   50000 0.610250000      0.00000000     0.121500000    
       6      92   66667 0.576833333      0.00000000     0.121500000    
       7      92   83333 0.543416667      0.00000000     0.121500000    
       8      91       0 0.710500000      0.00000000     0.118500000    
       9     101       0 0.510000000      0.00000000     0.118500000    
      10      82   16667 0.677083333      0.00000000     0.118500000    
      11      82   33333 0.643666667      0.00000000     0.118500000    
      12      82   50000 0.610250000      0.00000000     0.118500000    
      13      82   66667 0.576833333      0.00000000     0.118500000    
      14      82   83333 0.543416667      0.00000000     0.118500000    
      15      11       0 0.710500000    0.00000000         0.00000000
      16      31       0 0.510000000    0.00000000       0.00000000
      17     132   16667 0.677083333    0.00000000       0.00000000
      18     132   33333 0.643666667    0.00000000       0.00000000
      19     132   50000 0.610250000    0.00000000       0.00000000
      20     132   66667 0.576833333    0.00000000       0.00000000
      21     132   83333 0.543416667    0.00000000       0.00000000
      22      72   25000 0.510000000      0.00000000     2.962500000E-02
      23      72   50000 0.510000000      0.00000000     5.925000000E-02
      24      72   75000 0.510000000      0.00000000     8.887500000E-02
      25      62   25000 0.710500000      0.00000000     2.962500000E-02
      26      62   50000 0.710500000      0.00000000     5.925000000E-02
      27      62   75000 0.710500000      0.00000000     8.887500000E-02
      28      23       0 0.677083333      0.00000000     2.962500000E-02
      29      23       0 0.677083333      0.00000000     5.925000000E-02
      30      23       0 0.677083333      0.00000000     8.887500000E-02
      31      23       0 0.643666667      0.00000000     2.962500000E-02
      32      23       0 0.643666667      0.00000000     5.925000000E-02
      33      23       0 0.643666667      0.00000000     8.887500000E-02
      34      23       0 0.610250000      0.00000000     2.962500000E-02
      35      23       0 0.610250000      0.00000000     5.925000000E-02
      36      23       0 0.610250000      0.00000000     8.887500000E-02
      37      23       0 0.576833333      0.00000000     2.962500000E-02
      38      23       0 0.576833333      0.00000000     5.925000000E-02
      39      23       0 0.576833333      0.00000000     8.887500000E-02
      40      23       0 0.543416667      0.00000000     2.962500000E-02
      41      23       0 0.543416667      0.00000000     5.925000000E-02
      42      23       0 0.543416667      0.00000000     8.887500000E-02
      43      71       0 0.510000000      0.00000000     0.240000000    
      44     122   25000 0.510000000      0.00000000     0.210375000    
      45     122   50000 0.510000000      0.00000000     0.180750000    
      46     122   75000 0.510000000      0.00000000     0.151125000    
      47      51       0 0.710500000      0.00000000     0.240000000    
      48     142   16667 0.677083333      0.00000000     0.240000000    
      49     142   33333 0.643666667      0.00000000     0.240000000    
      50     142   50000 0.610250000      0.00000000     0.240000000    
      51     142   66667 0.576833333      0.00000000     0.240000000    
      52     142   83333 0.543416667      0.00000000     0.240000000    
      53     112   25000 0.710500000      0.00000000     0.210375000    
      54     112   50000 0.710500000      0.00000000     0.180750000    
      55     112   75000 0.710500000      0.00000000     0.151125000    
      56      33       0 0.677083333      0.00000000     0.151125000    
      57      33       0 0.677083333      0.00000000     0.180750000    
      58      33       0 0.677083333      0.00000000     0.210375000    
      59      33       0 0.643666667      0.00000000     0.151125000    
      60      33       0 0.643666667      0.00000000     0.180750000    
      61      33       0 0.643666667      0.00000000     0.210375000    
      62      33       0 0.610250000      0.00000000     0.151125000    
      63      33       0 0.610250000      0.00000000     0.180750000    
      64      33       0 0.610250000      0.00000000     0.210375000    
      65      33       0 0.576833333      0.00000000     0.151125000    
      66      33       0 0.576833333      0.00000000     0.180750000    
      67      33       0 0.576833333      0.00000000     0.210375000    
      68      33       0 0.543416667      0.00000000     0.151125000    
      69      33       0 0.543416667      0.00000000     0.180750000    
      70      33       0 0.543416667      0.00000000     0.210375000    
      71     131       0 6.290843596E-15 0.710500000     0.118500000    
      72     141       0 6.291509730E-15 0.710500000     0.121500000    
      73     151       0 4.561761016E-15 0.510000000     0.118500000    
      74     192   16667 6.002663166E-15 0.677083333     0.118500000    
      75     192   33333 5.714482736E-15 0.643666667     0.118500000    
      76     192   50000 5.426302306E-15 0.610250000     0.118500000    
      77     192   66667 5.138121876E-15 0.576833333     0.118500000    
      78     192   83333 4.849941446E-15 0.543416667     0.118500000    
      79     161       0 4.561761016E-15 0.510000000     0.121500000    
      80     212   16667 6.003218277E-15 0.677083333     0.121500000    
      81     212   33333 5.714926825E-15 0.643666667     0.121500000    
      82     212   50000 5.426635373E-15 0.610250000     0.121500000    
      83     212   66667 5.138343921E-15 0.576833333     0.121500000    
      84     212   83333 4.850052468E-15 0.543416667     0.121500000    
      85      21       0 5.551115123E-17 0.710500000    0.00000000
      86      12    5000 0.708309766     5.574518750E-02 0.00000000
      87      12   10000 0.701752566     0.111146687    0.00000000
      88      12   15000 0.690868828     0.165862931    0.00000000
      89      12   20000 0.675725655     0.219556574    0.00000000
      90      12   25000 0.656416408     0.271896579    0.00000000
      91      12   30000 0.633060136     0.322560250    0.00000000
      92      12   35000 0.605800837     0.371235230    0.00000000
      93      12   40000 0.574806575     0.417621422    0.00000000
      94      12   45000 0.540268439     0.461432838    0.00000000
      95      12   50000 0.502399368     0.502399368    0.00000000
      96      12   55000 0.461432839     0.540268438    0.00000000
      97      12   60000 0.417621422     0.574806574    0.00000000
      98      12   65000 0.371235230     0.605800837    0.00000000
      99      12   70000 0.322560250     0.633060135    0.00000000
     100      12   75000 0.271896579     0.656416408    0.00000000
     101      12   80000 0.219556575     0.675725655    0.00000000
     102      12   85000 0.165862931     0.690868828    0.00000000
     103      12   90000 0.111146688     0.701752566    0.00000000
     104      12   95000 5.574518782E-02 0.708309766    0.00000000
     105      41       0 5.551115123E-17 0.510000000    0.00000000 
     106      22    5000 0.508427840     4.001413881E-02 0.00000000
     107      22   10000 0.503721054     7.978157715E-02 0.00000000
     108      22   15000 0.495908659     0.119057136    0.00000000
     109      22   20000 0.485038823     0.157598667    0.00000000
     110      22   25000 0.471178562     0.195168550    0.00000000
     111      22   30000 0.454413327     0.231535155    0.00000000
     112      22   35000 0.434846484     0.266474268    0.00000000
     113      22   40000 0.412598667     0.299770479    0.00000000
     114      22   45000 0.387807043     0.331218505    0.00000000
     115      22   50000 0.360624459     0.360624458    0.00000000
     116      22   55000 0.331218505     0.387807042    0.00000000
     117      22   60000 0.299770479     0.412598667    0.00000000
     118      22   65000 0.266474268     0.434846484    0.00000000
     119      22   70000 0.231535155     0.454413327    0.00000000
     120      22   75000 0.195168551     0.471178562    0.00000000
     121      22   80000 0.157598667     0.485038823    0.00000000
     122      22   85000 0.119057136     0.495908659    0.00000000
     123      22   90000 7.978157738E-02 0.503721054    0.00000000
     124      22   95000 4.001413904E-02 0.508427840    0.00000000
     125     232   16667 5.551115123E-17 0.677083333    0.00000000
     126     232   33333 5.551115123E-17 0.643666667    0.00000000
     127     232   50000 5.551115123E-17 0.610250000    0.00000000
     128     232   66667 5.551115123E-17 0.576833333    0.00000000
     129     232   83333 5.551115123E-17 0.543416667    0.00000000
     130      93       0 5.312334636E-02 0.674996111    0.00000000
